,char_id,base_hp,stats_1,stats_2,stats_3,stats_4,stats_5,stats_6,race,class_starting,class_starting_level,subclass_starting,class_other,subclass_other,total_level
2705,16395,12,14,10,14,10,8,15,Goliath,Barbarian,1,,,,1
2706,16401,8,17,10,12,9,11,13,Aarakocra,Druid,1,,,,1
2707,16406,12,12,16,14,18,10,12,Half-Elf,Wizard,3,School of Evocation,,,3
2708,16408,12,8,15,13,8,12,15,Human,Fighter,1,,,,1
2709,16410,12,10,14,14,14,14,18,Half-Elf,Rogue,1,,Bard,College of Lore,6
2710,16411,12,8,10,12,15,13,14,Gnome,Sorcerer,1,Draconic Bloodline,,,1
2711,16412,12,10,12,15,14,11,8,Dwarf,Wizard,1,,,,1
2712,16414,12,0,0,0,0,0,0,Gnome,Ranger,1,,,,1
2713,16417,12,8,14,12,15,10,13,Human,Warlock,3,The Fiend,,,3
2714,16425,12,14,13,12,10,15,8,Elf,Ranger,1,,,,1
2715,16434,12,13,10,13,10,15,12,Dwarf,Cleric,1,Life Domain,,,1
2716,16438,12,18,14,15,11,12,13,Dwarf,Barbarian,1,,,,1
2717,16449,12,0,0,0,0,0,0,Tiefling,Warlock,1,,,,1
2718,16457,12,10,15,15,12,11,8,Gnome,Fighter,1,,,,1
2719,16459,8,10,14,12,13,8,15,Halfling,Bard,1,,,,1
2720,16471,12,12,10,10,15,12,16,Half-Orc,Warlock,1,The Fiend,,,1
2721,16472,12,14,14,14,8,12,10,Dragonborn,Barbarian,3,Path of the Berserker,,,3
2722,16484,52,10,11,10,13,5,14,Genasi,Fighter,8,Champion,,,8
2723,16488,12,8,10,13,15,12,14,Human,Wizard,3,School of Evocation,,,3
2724,16492,12,8,14,13,9,14,14,Elf,Rogue,3,,Cleric,Life Domain,5
2725,16494,12,10,16,12,17,12,10,Elf,Rogue,3,Thief,,,3
2726,16496,12,8,14,12,15,8,14,Genasi,Wizard,3,,,,3
2727,16504,82,10,14,13,10,10,15,Human,Sorcerer,20,Draconic Bloodline,,,20
2728,16505,10,20,14,14,14,14,14,Dwarf,Paladin,1,,,,1
2729,16508,16,9,8,9,11,13,10,Elf,Ranger,2,,,,2
2730,16509,28,11,15,13,9,14,10,Halfling,Monk,5,Way of the Open Hand,,,5
2731,16511,12,18,10,16,8,10,17,Dwarf,Paladin,7,Oath of Devotion,,,7
2732,16512,8,11,13,11,5,13,15,Human,Cleric,1,Life Domain,,,1
2733,16517,1,8,13,14,12,15,10,Elf,Bard,5,College of Lore,,,5
2734,16518,12,15,11,16,9,18,8,Dwarf,Cleric,10,,,,10
2735,16523,12,10,15,11,12,10,14,Half-Elf,Rogue,5,Thief,,,5
2736,16529,12,0,0,0,0,0,0,Dwarf,Cleric,1,,,,1
2737,16543,31,16,10,11,11,11,16,Human,Paladin,4,Oath of Devotion,,,4
2738,16545,124,11,5,10,13,12,10,Halfling,Fighter,20,Champion,,,20
2739,16548,12,15,18,16,12,16,14,Elf,Ranger,1,,,,1
2740,16551,31,3,17,15,7,9,17,Human,Warlock,6,The Fiend,,,6
2741,16558,6,8,16,14,18,13,12,Elf,Wizard,8,School of Evocation,,,8
2742,16562,25,8,18,10,14,12,17,Half-Elf,Rogue,3,Thief,,,3
2743,16566,12,15,14,13,10,10,10,Human,Barbarian,1,,,,1
2744,16569,12,15,12,13,8,10,14,Human,Paladin,1,,,,1
2745,16570,42,8,15,15,11,12,16,Tiefling,Warlock,8,The Fiend,,,8
2746,16571,12,11,15,10,12,12,13,Goliath,Monk,1,,,,1
2747,16575,12,10,13,14,15,12,8,Dwarf,Wizard,3,School of Evocation,,,3
2748,16576,12,8,14,14,15,10,10,Gnome,Wizard,4,School of Evocation,,,4
2749,16580,12,0,0,0,0,0,0,Elf,Cleric,1,,,,1
2750,16582,12,10,14,12,13,15,8,Gnome,Cleric,1,,,,1
2751,16607,12,8,15,15,8,10,14,Half-Elf,Paladin,10,,,,10
2752,16613,1,12,16,14,8,14,8,Human,Monk,4,Way of the Open Hand,,,4
2753,16614,44,18,18,14,12,10,14,Elf,Paladin,6,Oath of Vengeance,,,6
2754,16615,12,10,17,13,14,12,9,Halfling,Rogue,1,,,,1
2755,16616,12,14,10,13,10,12,14,Dwarf,Paladin,1,,,,1
2756,16618,12,8,14,13,15,12,10,Gnome,Wizard,1,,,,1
2757,16623,12,9,13,13,13,10,15,Human,Sorcerer,2,Draconic Bloodline,,,2
2758,16632,8,8,13,14,12,10,15,Human,Warlock,1,The Fiend,,,1
2759,16634,12,0,0,0,0,0,0,Genasi,Cleric,1,,,,1
2760,16641,12,12,13,15,16,9,10,Dwarf,Barbarian,1,,,,1
2761,16651,12,11,13,11,11,12,15,Human,Warlock,1,The Fiend,,,1
2762,16653,28,11,12,16,8,10,14,Goblin,Sorcerer,7,Wild Magic,,,7
2763,16654,12,10,12,8,13,14,15,Tiefling,Bard,3,College of Lore,,,3
2764,16665,12,8,13,10,12,15,14,Gnome,Wizard,1,,,,1
2765,16671,16,12,10,4,13,11,16,Goliath,Barbarian,3,Path of the Berserker,,,3
2766,16677,12,15,13,14,10,10,10,Goliath,Barbarian,1,,,,1
2767,16679,12,13,14,15,10,12,8,Dragonborn,Fighter,1,,,,1
2768,16681,10,15,10,13,8,12,14,Human,Paladin,1,,,,1
2769,16682,12,8,16,14,12,9,16,Half-Elf,Bard,2,,,,2
2770,16684,12,0,0,0,0,0,0,Dragonborn,Paladin,1,,,,1
2771,16686,12,15,13,14,10,12,8,Goliath,Barbarian,1,,,,1
2772,16695,19,15,8,14,10,12,13,Human,Fighter,4,Champion,,,4
2773,16699,12,8,17,14,8,10,13,Tiefling,Rogue,5,,Fighter/Warlock,,8
2774,16700,12,14,10,15,14,10,8,Half-Orc,Fighter,3,,Wizard,,8
2775,16701,124,10,16,12,12,15,10,Elf,Ranger,20,,,,20
2776,16706,12,14,8,13,10,12,15,Half-Elf,Paladin,1,,,,1
2777,16711,12,13,15,11,11,13,10,Human,Monk,1,,,,1
2778,16713,6,8,14,10,15,12,13,Gnome,Wizard,1,,,,1
2779,16718,12,8,14,12,10,15,13,Elf,Monk,6,,,,6
2780,16721,12,0,0,0,0,0,0,Goliath,Fighter,1,,Monk,,5
2781,16722,12,10,10,11,15,10,15,Tiefling,Wizard,1,,,,1
2782,16726,12,12,16,13,14,12,16,Elf,Sorcerer,2,Draconic Bloodline,,,2
2783,16731,0,8,15,14,10,10,14,Half-Elf,Bard,1,,,,1
2784,16733,12,13,8,14,10,12,15,Dragonborn,Fighter,2,,Warlock,The Fiend,6
2785,16741,12,0,0,0,0,0,0,Half-Orc,Barbarian,5,Path of the Berserker,,,5
2786,16746,20,7,11,12,9,10,16,Dwarf,Paladin,3,Oath of Devotion,,,3
2787,16756,12,10,14,13,15,12,8,Gnome,Wizard,1,,,,1
2788,16760,12,10,11,11,13,4,10,Goliath,Barbarian,1,,Rogue,,2
2789,16762,12,8,15,14,10,13,12,Human,Ranger,3,Hunter,Rogue,,4
2790,16766,8,10,14,12,13,8,15,Halfling,Bard,1,,,,1
2791,16771,12,8,14,12,14,10,14,Elf,Wizard,2,School of Evocation,,,2
2792,16772,180,10,13,8,10,15,15,Genasi,Bard,16,College of Lore,Monk,Way of the Open Hand,20
2793,16778,12,8,10,14,15,12,13,Gnome,Warlock,2,The Fiend,,,2
2794,16781,71,15,9,14,9,12,13,Elf,Fighter,9,Battle Master,,,9
2795,16787,12,15,15,15,8,8,8,Dragonborn,Barbarian,9,Path of the Berserker,,,9
2796,16789,12,15,14,16,13,14,16,Human,Bard,1,,,,1
2797,16793,160,13,10,14,10,14,12,Dwarf,Cleric,20,Life Domain,,,20
2798,16800,8,7,9,9,13,8,10,Human,Druid,1,,,,1
2799,16803,12,0,0,0,0,0,0,Human,Fighter,1,,Paladin,,9
2800,16810,12,15,12,14,11,12,8,Human,Fighter,1,,,,1
2801,16815,12,0,0,0,0,0,0,Dwarf,Cleric,17,Life Domain,,,17
2802,16818,12,16,16,16,16,16,16,Dragonborn,Paladin,1,,,,1
2803,16829,12,8,10,14,13,15,12,Elf,Druid,1,,,,1
2804,16832,12,0,0,0,0,0,0,Elf,Cleric,1,,,,1
2805,16837,12,14,18,12,13,14,17,Human,Rogue,1,,,,1
2806,16839,12,15,12,14,10,13,8,Dwarf,Fighter,1,,,,1
2807,16845,12,0,0,0,0,0,0,Half-Elf,Warlock,1,The Fiend,,,1
2808,16853,12,13,14,12,8,10,15,Human,Bard,1,,,,1
2809,16857,12,0,0,0,0,0,0,Half-Elf,Fighter,1,,Sorcerer,,5
2810,16862,12,0,0,0,0,0,0,Half-Elf,Wizard,5,School of Evocation,,,5
2811,16866,26,11,10,10,11,11,10,Human,Barbarian,3,Path of the Berserker,Monk,Way of the Open Hand,6
2812,16868,12,8,14,12,15,12,11,Human,Wizard,1,,,,1
2813,16869,12,8,14,12,10,13,15,Halfling,Bard,1,,,,1
2814,16870,12,0,15,0,0,0,0,Tiefling,Monk,12,,Ranger,,20
2815,16876,12,0,0,0,0,0,0,Human,Paladin,6,Oath of Devotion,,,6
2816,16879,12,0,0,0,0,0,0,Human,Monk,1,,,,1
2817,16888,12,14,12,14,8,15,8,Aarakocra,Cleric,1,Life Domain,,,1
2818,16889,12,0,0,0,0,0,0,Half-Elf,Wizard,1,,,,1
2819,16894,12,0,0,0,0,0,0,Tiefling,Warlock,1,,,,1
2820,16901,16,14,11,10,11,14,13,Dwarf,Cleric,3,Forge Domain,,,3
2821,16903,44,12,12,4,14,10,9,Genasi,Warlock,10,The Fiend,,,10
2822,16907,16,10,15,14,10,13,10,Elf,Ranger,2,,,,2
2823,16910,14,12,5,13,16,11,10,Half-Orc,Cleric,3,Life Domain,,,3
2824,16911,12,8,12,14,15,14,8,Elf,Wizard,1,,,,1
2825,16912,12,10,14,12,9,15,12,Tiefling,Cleric,8,Life Domain,,,8
2826,16915,12,8,15,13,10,12,14,Half-Elf,Rogue,1,,,,1
2827,16927,12,0,0,0,0,0,0,Human,Fighter,6,Champion,,,6
2828,16939,80,8,11,7,10,17,12,Human,Paladin,8,Oath of Devotion,,,8
2829,16944,22,5,14,15,18,12,12,Elf,Wizard,5,School of Illusion,,,5
2830,16948,12,8,14,11,15,12,12,Elf,Wizard,10,,,,10
2831,16950,12,10,15,13,8,10,15,Human,Bard,1,,,,1
2832,16951,8,8,13,14,10,15,12,Aarakocra,Druid,1,,,,1
2833,16959,12,12,13,15,14,10,8,Aarakocra,Ranger,1,,,,1
2834,16963,12,8,14,12,13,10,15,Halfling,Bard,1,,,,1
2835,16968,12,0,0,0,0,0,0,Half-Elf,Sorcerer,1,Draconic Bloodline,,,1
2836,16970,12,17,16,14,14,13,14,Goliath,Barbarian,1,,,,1
2837,16976,12,15,11,13,11,10,13,Human,Fighter,1,,,,1
2838,16985,12,18,12,16,14,15,18,Half-Elf,Paladin,3,Oath of Devotion,,,3
2839,16991,12,10,13,14,8,12,15,Halfling,Sorcerer,1,Draconic Bloodline,,,1
2840,16994,12,15,14,15,8,10,8,Dragonborn,Barbarian,1,,,,1
2841,16999,12,8,14,12,15,13,10,Human,Wizard,5,,,,5
2842,17007,12,8,15,13,15,12,8,Human,Rogue,3,Thief,,,3
2843,17019,12,13,15,13,10,12,10,Tiefling,Monk,1,,,,1
2844,17025,40,18,15,13,9,14,14,Dragonborn,Fighter,6,Champion,,,6
2845,17027,12,10,13,12,14,8,15,Human,Sorcerer,20,Draconic Bloodline,,,20
2846,17029,12,0,0,0,0,0,0,Half-Elf,Bard,1,,,,1
2847,17034,10,12,15,15,8,9,12,Aarakocra,Fighter,1,,,,1
2848,17039,20,15,7,14,11,13,10,Goliath,Fighter,3,Champion,,,3
2849,17043,10,11,8,10,9,12,11,Human,Fighter,1,,,,1
2850,17046,12,10,15,13,12,8,14,Half-Elf,Rogue,5,Thief,,,5
2851,17047,12,0,0,0,0,0,0,Elf,Cleric,2,,,,2
2852,17049,8,8,6,11,11,5,9,Halfling,Bard,1,,,,1
2853,17055,12,13,17,14,14,14,12,Elf,Monk,2,,,,2
2854,17068,12,14,10,13,8,12,15,Dragonborn,Paladin,5,Oath of Devotion,Sorcerer,Draconic Bloodline,9
2855,17081,12,25,17,17,17,17,17,Gnome,Fighter,1,,,,1
2856,17087,53,12,16,14,15,11,12,Elf,Rogue,10,Arcane Trickster,,,10
2857,17097,82,8,15,13,10,12,14,Half-Elf,Sorcerer,20,Draconic Bloodline,,,20
2858,17098,12,15,13,14,12,10,8,Dragonborn,Barbarian,9,Path of the Berserker,,,9
2859,17103,12,0,0,0,0,0,0,Dragonborn,Fighter,15,,,,15
2860,17107,12,0,0,0,0,0,0,Dragonborn,Sorcerer,1,Draconic Bloodline,,,1
2861,17115,12,0,0,0,0,0,0,Dwarf,Sorcerer,1,,,,1
2862,17119,16,9,16,14,10,16,18,Human,Bard,5,College of Lore,,,5
2863,17123,12,13,17,12,10,15,12,Halfling,Monk,1,,,,1
2864,17130,12,12,11,14,10,15,10,Dwarf,Cleric,1,Life Domain,,,1
2865,17138,12,14,12,13,11,11,13,Half-Elf,Bard,2,,Rogue,,4
2866,17140,12,11,14,12,10,15,10,Aarakocra,Monk,1,,,,1
2867,17146,12,14,13,15,10,8,12,Genasi,Fighter,8,Champion,,,8
2868,17147,68,8,16,15,11,14,18,Elf,Rogue,10,,Warlock,,13
2869,17157,12,10,12,8,14,13,15,Aarakocra,Barbarian,1,,,,1
2870,17163,12,8,15,14,10,12,13,Human,Fighter,9,Champion,,,9
2871,17166,12,8,14,12,15,14,8,Elf,Wizard,7,School of Evocation,Cleric,Life Domain,8
2872,17167,26,14,17,14,13,16,14,Human,Fighter,3,,,,3
2873,17168,82,8,15,12,16,16,12,Elf,Wizard,20,School of Evocation,,,20
2874,17171,12,15,12,13,8,10,14,Human,Fighter,1,,,,1
2875,17172,43,18,11,14,9,12,15,Dragonborn,Paladin,7,,,,7
2876,17174,9,8,16,13,11,11,16,Halfling,Bard,1,,,,1
2877,17175,12,15,13,14,8,10,12,Human,Paladin,1,,,,1
2878,17176,12,8,15,13,12,8,15,Half-Orc,Bard,1,,,,1
2879,17191,12,15,13,14,10,11,9,Goliath,Barbarian,1,,,,1
2880,17197,12,16,14,16,5,10,13,Tiefling,Barbarian,1,,,,1
2881,17199,12,0,0,0,0,0,0,Elf,Rogue,1,,,,1
2882,17206,48,8,13,15,12,15,8,Half-Elf,Druid,9,,,,9
2883,17211,12,8,15,14,12,12,11,Elf,Rogue,1,,,,1
2884,17218,12,0,0,0,0,0,0,Half-Orc,Paladin,5,,,,5
2885,17228,12,10,15,12,13,14,8,Elf,Ranger,1,,,,1
2886,17233,12,10,14,13,15,10,10,Human,Fighter,1,,Wizard,School of Evocation,5
2887,17235,12,15,13,15,10,10,8,Dwarf,Barbarian,1,,,,1
2888,17236,12,12,15,13,8,14,10,Elf,Ranger,1,,,,1
2889,17239,12,0,0,0,0,0,0,Tiefling,Sorcerer,1,Draconic Bloodline,,,1
2890,17245,15,11,3,12,13,16,9,Elf,Barbarian,2,,,,2
2891,17250,12,15,8,15,10,10,13,Genasi,Paladin,10,,,,10
2892,17254,28,8,14,14,8,15,12,Human,Cleric,5,Life Domain,,,5
2893,17261,12,8,14,15,12,15,8,Elf,Druid,3,,,,3
2894,17263,31,10,8,14,13,17,12,Elf,Druid,5,Circle of the Land (Forest),,,5
2895,17265,36,8,12,14,14,7,15,Gnome,Warlock,5,The Fiend,,,5
2896,17266,12,12,15,13,8,14,10,Elf,Ranger,1,,,,1
2897,17275,33,9,15,12,13,14,14,Half-Elf,Bard,6,College of Lore,,,6
2898,17276,12,10,13,15,12,8,14,Half-Elf,Warlock,5,,,,5
2899,17284,68,9,11,11,18,11,18,Elf,Wizard,14,School of Enchantment,Warlock,The Archfey,16
2900,17285,12,8,15,14,10,15,8,Human,Druid,1,,,,1
2901,17290,12,10,17,13,11,14,16,Half-Elf,Bard,1,,,,1
2902,17293,12,8,14,14,12,10,14,Genasi,Bard,1,,,,1
2903,17295,8,11,14,12,11,11,15,Half-Elf,Bard,1,,,,1
2904,17296,14,10,12,15,18,11,10,Genasi,Rogue,3,Thief,,,3
2905,17298,23,15,13,14,11,8,7,Human,Fighter,5,Champion,,,5
2906,17303,12,15,18,16,12,15,14,Elf,Ranger,1,,,,1
2907,17304,12,15,11,15,10,10,10,Human,Monk,18,Way of the Open Hand,,,18
2908,17308,12,12,15,13,8,14,10,Tiefling,Rogue,1,,,,1
2909,17311,22,9,9,8,11,8,10,Goliath,Barbarian,4,Path of the Berserker,Monk/Ranger/Sorcerer,Way of the Open Hand/Hunter/Draconic Bloodline,8
2910,17314,12,8,14,10,15,12,13,Elf,Rogue,5,Thief,,,5
2911,17316,50,10,13,14,15,12,8,Elf,Wizard,10,School of Evocation,Cleric,Knowledge Domain,11
2912,17322,12,13,12,14,10,10,14,Halfling,Bard,1,,,,1
2913,17330,12,12,8,10,15,14,13,Tiefling,Druid,1,,,,1
2914,17331,34,13,12,13,11,13,13,Human,Paladin,5,Oath of Devotion,,,5
2915,17338,12,12,15,13,8,14,10,Human,Monk,1,,,,1
2916,17339,8,10,14,12,13,8,15,Genasi,Bard,1,,,,1
2917,17343,24,13,8,9,5,9,12,Tiefling,Bard,3,College of Lore,,,3
2918,17344,19,12,11,7,11,10,15,Elf,Paladin,4,Oath of Devotion,,,4
2919,17346,12,0,0,0,0,0,0,Elf,Ranger,1,,,,1
2920,17354,12,15,13,12,10,10,13,Half-Orc,Barbarian,1,,,,1
2921,17355,12,15,10,12,9,10,15,Human,Paladin,1,,,,1
2922,17358,10,15,13,14,10,12,8,Dwarf,Fighter,1,,,,1
2923,17360,12,10,12,14,18,15,11,Half-Elf,Wizard,1,,,,1
2924,17365,12,12,15,13,8,14,10,Halfling,Rogue,1,,,,1
2925,17369,26,8,10,13,14,12,15,Gnome,Wizard,7,School of Enchantment,,,7
2926,17375,58,9,14,9,5,13,14,Human,Fighter,7,Champion,,,7
2927,17383,12,15,8,15,11,10,12,Tiefling,Paladin,6,Oath of Devotion,,,6
2928,17386,12,12,13,14,8,10,15,Half-Orc,Sorcerer,1,Draconic Bloodline,,,1
2929,17388,12,0,0,0,0,0,0,Human,Wizard,5,School of Evocation,,,5
2930,17389,12,0,0,0,0,0,0,Elf,Rogue,5,Thief,,,5
2931,17390,8,13,8,14,10,15,12,Dragonborn,Cleric,6,Life Domain,,,6
2932,17399,8,8,13,14,12,10,15,Half-Elf,Warlock,1,The Fiend,,,1
2933,17403,12,8,15,14,12,13,10,Human,Monk,1,,,,1
2934,17411,12,0,0,0,0,0,0,Tiefling,Wizard,1,,,,1
2935,17412,12,10,13,14,10,10,15,Half-Elf,Sorcerer,1,Draconic Bloodline,,,1
2936,17418,12,8,15,10,10,15,13,Halfling,Monk,1,,,,1
2937,17424,12,14,15,12,13,8,10,Elf,Rogue,1,,,,1
2938,17425,12,8,10,13,12,14,15,Tiefling,Sorcerer,4,Draconic Bloodline,,,4
2939,17427,12,10,14,12,10,14,13,Halfling,Rogue,1,,,,1
2940,17438,75,10,13,10,9,8,18,Tiefling,Warlock,14,The Fiend,,,14
2941,17440,12,0,0,0,0,0,0,Half-Elf,Rogue,1,,,,1
2942,17441,18,4,10,11,11,9,10,Genasi,Wizard,7,School of Evocation,,,7
2943,17443,74,14,17,15,11,10,17,Human,Sorcerer,4,Draconic Bloodline,Warlock/Paladin,,8
2944,17450,12,8,12,10,15,13,14,Human,Wizard,1,,,,1
2945,17453,6,11,4,10,15,13,12,Dragonborn,Wizard,1,,,,1
2946,17454,12,8,14,13,10,15,12,Goliath,Druid,1,,,,1
2947,17456,12,15,13,14,12,10,8,Dragonborn,Fighter,1,,,,1
2948,17459,12,14,10,17,12,18,14,Halfling,Cleric,1,Life Domain,,,1
2949,17461,12,10,15,13,12,10,13,Halfling,Rogue,1,,,,1
2950,17462,12,18,16,16,11,13,9,Dwarf,Fighter,1,,,,1
2951,17465,12,10,14,12,11,10,15,Tiefling,Warlock,1,The Fiend,,,1
2952,17468,12,0,0,0,0,0,0,Elf,Wizard,2,School of Evocation,,,2
2953,17469,12,12,14,13,8,15,10,Dwarf,Monk,1,,,,1
2954,17470,12,13,15,15,10,10,8,Human,Fighter,5,Champion,,,5
2955,17488,12,10,8,12,13,15,14,Dragonborn,Druid,3,Circle of the Moon,,,3
2956,17489,12,14,12,13,10,10,14,Human,Paladin,1,,,,1
2957,17494,55,11,7,16,5,10,10,Dwarf,Paladin,7,Oath of Devotion,Wizard,School of Evocation,17
2958,17496,12,12,15,12,10,12,12,Human,Ranger,1,,,,1
2959,17498,10,15,13,14,10,12,8,Human,Fighter,1,,,,1
2960,17502,12,10,14,18,7,18,12,Genasi,Druid,6,Circle of the Land (Grassland),,,6
2961,17505,85,14,10,14,10,10,15,Dragonborn,Warlock,12,The Fiend,,,12
2962,17509,12,0,0,0,0,0,0,Half-Elf,Warlock,4,,,,4
2963,17510,145,16,9,15,9,10,9,Goliath,Barbarian,20,Path of the Berserker,,,20
2964,17512,12,0,0,0,0,0,0,Goliath,Paladin,4,,,,4
2965,17514,40,17,9,15,9,11,15,Goliath,Paladin,6,Oath of the Ancients,,,6
2966,17516,12,0,0,0,0,0,0,Genasi,Druid,1,,,,1
2967,17518,12,14,18,16,8,16,11,Dragonborn,Monk,1,,,,1
2968,17524,12,8,12,14,13,10,15,Tiefling,Warlock,1,The Fiend,,,1
2969,17526,12,12,10,13,14,8,15,Half-Elf,Warlock,1,The Fiend,,,1
2970,17535,12,12,15,13,8,14,10,Elf,Ranger,1,,,,1
2971,17539,12,12,15,13,14,8,10,Elf,Fighter,1,,,,1
2972,17540,12,0,14,13,15,0,8,Tiefling,Wizard,1,,,,1
2973,17549,12,15,12,14,10,13,8,Halfling,Barbarian,1,,,,1
2974,17551,12,0,0,0,0,0,0,Half-Orc,Cleric,3,Life Domain,Fighter,,5
2975,17552,73,18,16,16,12,15,10,Human,Barbarian,7,,,,7
2976,17556,12,8,12,14,14,14,10,Elf,Druid,3,Circle of the Land (Grassland),,,3
2977,17558,12,13,14,12,15,8,10,Human,Fighter,1,,,,1
2978,17559,12,8,15,12,13,15,8,Human,Monk,1,,,,1
2979,17562,12,8,8,8,8,8,8,Human,Cleric,1,Life Domain,,,1
2980,17566,12,8,15,14,10,12,13,Elf,Fighter,2,,Rogue,,3
2981,17569,72,8,13,15,10,12,14,Half-Elf,Sorcerer,8,Draconic Bloodline,Warlock,,11
2982,17572,8,12,13,14,8,15,10,Half-Elf,Cleric,1,Grave Domain,,,1
2983,17581,12,0,0,0,0,0,0,Half-Elf,Rogue,1,,,,1
2984,17582,18,13,10,11,13,16,12,Aarakocra,Ranger,1,,Druid/Paladin/Barbarian,Circle of the Land (Forest)/Oath of Devotion/Path of the Berserker,5
2985,17595,12,8,14,12,15,13,10,Halfling,Rogue,1,,,,1
2986,17597,12,15,13,14,10,12,8,Human,Fighter,1,,,,1
2987,17598,6,8,13,14,12,10,15,Dragonborn,Sorcerer,1,Draconic Bloodline,,,1
2988,17604,12,8,15,10,13,14,12,Aarakocra,Ranger,4,Hunter,,,4
2989,17609,7,10,10,10,10,10,10,Half-Elf,Sorcerer,6,Draconic Bloodline,,,6
2990,17614,106,14,10,13,12,14,10,Goliath,Fighter,15,Battle Master,,,15
2991,17618,12,15,14,20,13,14,10,Dwarf,Fighter,6,Champion,,,6
2992,17625,12,8,15,13,12,10,14,Half-Elf,Bard,4,College of Lore,,,4
2993,17630,8,12,15,13,10,14,8,Human,Monk,1,,,,1
2994,17633,12,12,14,15,13,10,8,Dwarf,Sorcerer,1,,,,1
2995,17635,12,8,13,14,10,12,15,Human,Sorcerer,8,Draconic Bloodline,,,8
2996,17637,12,0,0,0,0,0,0,Genasi,Sorcerer,1,Draconic Bloodline,,,1
2997,17640,12,8,8,8,8,8,8,Human,Fighter,2,,Cleric,,3
2998,17644,8,11,12,11,12,9,13,Goliath,Bard,1,,,,1
2999,17645,12,7,18,13,11,15,14,Half-Elf,Rogue,1,,,,1
3000,17648,12,16,16,14,14,12,12,Dwarf,Rogue,1,,,,1
3001,17649,45,10,15,15,10,10,16,Half-Elf,Bard,15,,,,15
3002,17650,12,13,10,12,10,14,14,Half-Elf,Sorcerer,1,Draconic Bloodline,,,1
3003,17655,12,0,0,0,0,0,0,Dwarf,Bard,1,,,,1
3004,17656,12,0,0,0,0,0,0,Human,Wizard,1,,,,1
3005,17659,12,0,0,0,0,0,0,Half-Elf,Ranger,1,,,,1
3006,17662,8,10,14,12,13,8,15,Tiefling,Bard,1,,,,1
3007,17673,12,0,0,0,0,0,0,Human,Fighter,11,,,,11
3008,17677,12,0,0,0,0,0,0,Human,Warlock,1,The Fiend,,,1
3009,17689,12,20,10,10,10,10,10,Goliath,Paladin,1,,,,1
3010,17691,12,14,10,13,8,12,15,Human,Paladin,3,Oath of Devotion,,,3
3011,17692,12,17,11,16,10,12,15,Human,Barbarian,1,,,,1
3012,17696,8,12,14,8,11,13,12,Dragonborn,Druid,1,,,,1
3013,17707,12,10,14,10,13,12,14,Half-Elf,Rogue,1,,,,1
3014,17711,12,10,15,14,10,10,15,Gnome,Bard,1,,,,1
3015,17712,8,12,15,13,10,14,8,Genasi,Monk,1,,,,1
3016,17713,20,14,8,13,10,12,15,Tiefling,Paladin,2,,Sorcerer,Draconic Bloodline,3
3017,17729,12,0,0,0,0,0,0,Dwarf,Paladin,1,,,,1
3018,17733,12,8,15,13,10,14,12,Half-Elf,Ranger,6,,Rogue,,9
3019,17737,12,10,14,13,17,13,15,Halfling,Wizard,1,,,,1
3020,17738,12,0,0,0,0,0,0,Human,Bard,1,,,,1
3021,17742,12,15,10,15,8,14,8,Human,Fighter,1,,,,1
3022,17743,12,13,10,18,12,18,12,Half-Orc,Cleric,1,Life Domain,,,1
3023,17747,27,0,0,0,0,0,0,Human,Warlock,1,,,,1
3024,17749,12,15,14,13,10,10,10,Human,Fighter,1,,,,1
3025,17754,12,15,12,12,15,8,9,Human,Fighter,1,,,,1
3026,17758,12,8,15,12,13,13,12,Halfling,Rogue,5,,,,5
3027,17759,44,16,13,14,13,15,11,Half-Elf,Fighter,5,Champion,,,5
3028,17763,10,15,8,14,10,12,13,Dragonborn,Paladin,1,,,,1
3029,17772,12,0,0,0,0,0,0,Gnome,Sorcerer,1,,,,1
3030,17790,12,15,12,14,8,8,14,Dwarf,Warlock,10,The Fiend,,,10
3031,17802,12,0,0,0,0,0,0,Half-Elf,Warlock,5,The Fiend,,,5
3032,17805,12,12,17,11,13,16,14,Gnome,Ranger,1,,,,1
3033,17806,6,8,13,14,12,10,15,Halfling,Sorcerer,1,Draconic Bloodline,,,1
3034,17808,12,12,15,13,8,14,10,Aarakocra,Rogue,1,,,,1
3035,17809,12,11,16,12,11,17,8,Elf,Ranger,8,Hunter,,,8
3036,17814,28,11,3,11,13,11,8,Gnome,Bard,3,College of Lore,Cleric,Life Domain,8
3037,17816,10,12,15,13,8,14,10,Elf,Ranger,5,,,,5
3038,17817,53,6,12,9,9,11,10,Elf,Cleric,3,Life Domain,Barbarian/Rogue,Path of the Berserker/Thief,12
3039,17821,10,14,14,15,10,10,8,Goliath,Fighter,1,,,,1
3040,17826,68,14,13,15,13,11,17,Half-Orc,Bard,11,College of Lore,,,11
3041,17829,12,0,0,0,0,0,0,Tiefling,Cleric,1,Life Domain,,,1
3042,17831,21,14,13,13,8,13,9,Elf,Sorcerer,4,Draconic Bloodline,,,4
3043,17832,8,11,11,11,13,12,4,Halfling,Warlock,1,The Fiend,,,1
3044,17836,12,9,13,14,10,13,14,Half-Elf,Sorcerer,1,Draconic Bloodline,,,1
3045,17837,12,14,15,12,10,13,8,Half-Orc,Ranger,1,,,,1
3046,17842,25,12,10,16,12,12,3,Goliath,Fighter,4,Champion,,,4
